iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
BRA,South America,Brazil,2021-04-12,13373174,0,66156.0,348718,0,2930.29,63589.0,0.0,314.57,1658.14,0.0,13.93,0.99,,,,,,,,,42869592,30356,200.02,0.14,74289.0,0.35,,,tests performed,31316420,23910515,7405905,,959524,808270.0,14.54,11.1,3.44,,3754.0,550603.0,0.26,70.83,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-13,13373174,0,66156.0,348718,0,2930.29,63589.0,0.0,314.57,1658.14,0.0,13.93,0.99,,,,,,,,,42964671,95079,200.46,0.44,77895.0,0.36,,,tests performed,32217205,24473138,7744067,,900785,783029.0,14.96,11.37,3.6,,3637.0,517574.0,0.24,70.83,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-14,13373174,0,66156.0,348718,0,2930.29,63589.0,0.0,314.57,1658.14,0.0,13.93,0.98,,,,,,,,,42986801,22130,200.57,0.1,56427.0,0.26,,,tests performed,33148388,24996380,8152008,,931183,786330.0,15.4,11.61,3.79,,3652.0,493985.0,0.23,70.83,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-15,13373174,0,66156.0,348718,0,2930.29,63589.0,0.0,314.57,1658.14,0.0,13.93,0.98,,,,,,,,,43050813,64012,200.87,0.3,53478.0,0.25,,,tests performed,34050325,25478194,8572131,,901937,770925.0,15.81,11.83,3.98,,3580.0,461655.0,0.21,70.83,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-16,13373174,0,66156.0,348718,0,2930.29,63589.0,0.0,314.57,1658.14,0.0,13.93,0.98,,,,,,,,,43152651,101838,201.34,0.48,58716.0,0.27,,,tests performed,34993448,25810304,9183144,,943123,778410.0,16.25,11.99,4.27,,3615.0,445286.0,0.21,70.83,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-17,13373174,0,66156.0,348718,0,2930.29,63589.0,0.0,314.57,1658.14,0.0,13.93,0.98,,,,,,,,,43172148,19497,201.43,0.09,54530.0,0.25,,,tests performed,35603882,26085155,9518727,,610434,788460.0,16.54,12.11,4.42,,3662.0,426855.0,0.2,70.83,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-18,13832455,459281,65611.57,368749,20031,2861.57,65772.87,2183.87,311.98,1753.39,95.25,13.61,0.98,,,,,,,,,43239204,67056,201.74,0.31,57138.0,0.27,,,tests performed,35817144,26210282,9606862,,213262,780035.0,16.63,12.17,4.46,,3623.0,415627.0,0.19,70.83,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-19,13832455,0,65611.57,368749,0,2861.57,65772.87,0.0,311.98,1753.39,0.0,13.61,0.98,,,,,,,,,43246224,7020,201.78,0.03,53805.0,0.25,,,tests performed,36910479,26707227,10203252,,1093335,799151.0,17.14,12.4,4.74,,3712.0,399530.0,0.19,63.43,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-20,13832455,0,65611.57,368749,0,2861.57,65772.87,0.0,311.98,1753.39,0.0,13.61,0.98,,,,,,,,,43364614,118390,202.33,0.55,57135.0,0.27,,,tests performed,37909705,27184073,10725632,,999226,813214.0,17.61,12.63,4.98,,3777.0,387276.0,0.18,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-21,13832455,0,65611.57,368749,0,2861.57,65772.87,0.0,311.98,1753.39,0.0,13.61,0.98,,,,,,,,,43385777,21163,202.43,0.1,56997.0,0.27,,,tests performed,38467754,27518053,10949701,,558049,759909.0,17.87,12.78,5.09,,3529.0,360239.0,0.17,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-22,13832455,0,65611.57,368749,0,2861.57,65772.87,0.0,311.98,1753.39,0.0,13.61,0.98,,,,,,,,,43486715,100938,202.9,0.47,62272.0,0.29,,,tests performed,39291064,27887014,11404050,,823310,748677.0,18.25,12.95,5.3,,3477.0,344117.0,0.16,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-23,13832455,0,65611.57,368749,0,2861.57,65772.87,0.0,311.98,1753.39,0.0,13.61,0.98,,,,,,,,,43538104,51389,203.14,0.24,55065.0,0.26,,,tests performed,41073104,28783905,12289199,,1782040,868522.0,19.08,13.37,5.71,,4034.0,424800.0,0.2,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-24,13832455,0,65611.57,368749,0,2861.57,65772.87,0.0,311.98,1753.39,0.0,13.61,0.98,,,,,,,,,,,,,52403.0,0.24,,,tests performed,41494939,28981002,12513937,,421835,841580.0,19.27,13.46,5.81,,3909.0,413692.0,0.19,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-25,14237078,404623,57803.29,386416,17667,2523.86,67696.83,1923.97,274.85,1837.4,84.01,12.0,0.98,,,,,,,,,43539837,,203.15,,42948.0,0.2,,,tests performed,41626753,29041497,12585256,,131814,829944.0,19.33,13.49,5.85,,3855.0,404459.0,0.19,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-26,14237078,0,57803.29,386416,0,2523.86,67696.83,0.0,274.85,1837.4,0.0,12.0,0.99,,,,,,,,,43559085,19248,203.24,0.09,44694.0,0.21,,,tests performed,42787199,29601947,13185252,,1160446,839531.0,19.87,13.75,6.12,,3899.0,413531.0,0.19,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-27,14237078,0,57803.29,386416,0,2523.86,67696.83,0.0,274.85,1837.4,0.0,12.0,0.99,,,,,,,,,43748615,189530,204.12,0.88,54857.0,0.26,,,tests performed,44287510,30275923,14011587,,1500311,911115.0,20.57,14.06,6.51,,4232.0,441693.0,0.2,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-28,14237078,0,57803.29,386416,0,2523.86,67696.83,0.0,274.85,1837.4,0.0,12.0,0.99,,,,,,,,,43775323,26708,204.25,0.12,55649.0,0.26,,,tests performed,45379804,30748674,14631130,,1092294,987436.0,21.08,14.28,6.8,,4586.0,461517.0,0.21,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-29,14237078,0,57803.29,386416,0,2523.86,67696.83,0.0,274.85,1837.4,0.0,12.0,0.99,,,,,,,,,43821152,45829,204.46,0.21,47777.0,0.22,,,tests performed,46426188,31243694,15182494,,1046384,1019303.0,21.56,14.51,7.05,,4734.0,479526.0,0.22,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-04-30,14237078,0,57803.29,386416,0,2523.86,67696.83,0.0,274.85,1837.4,0.0,12.0,0.99,,,,,,,,,43957543,136391,205.1,0.64,59920.0,0.28,,,tests performed,47399150,31696792,15702358,,972962,903721.0,22.01,14.72,7.29,,4197.0,416127.0,0.19,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,443063.62,24.5,71.83,2067.24
BRA,South America,Brazil,2021-05-01,14237078,0,57803.29,386416,0,2523.86,67696.83,0.0,274.85,1837.4,0.0,12.0,1.0,,,,,,,,,43991474,33931,205.26,0.16,64643.0,0.3,,,tests performed,47663526,31830880,15832646,,264376,881227.0,22.14,14.78,7.35,,4093.0,407125.0,0.19,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-02,14659011,421933,60276.14,403781,17365,2480.71,69703.11,2006.28,286.61,1919.96,82.57,11.8,1.0,,,,,,,,,46437617,2446143,216.67,11.41,413969.0,1.93,,,tests performed,47755613,31884404,15871209,,92087,875551.0,22.18,14.81,7.37,,4066.0,406130.0,0.19,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-03,14659011,0,60276.14,403781,0,2480.71,69703.11,0.0,286.61,1919.96,0.0,11.8,1.0,,,,,,,,,46515675,78058,217.03,0.36,422370.0,1.97,,,tests performed,48643324,32345310,16298014,,887711,836589.0,22.59,15.02,7.57,,3885.0,391909.0,0.18,56.94,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-04,14659011,0,60276.14,403781,0,2480.71,69703.11,0.0,286.61,1919.96,0.0,11.8,1.0,,,,,,,,,46546245,30570,217.18,0.14,399661.0,1.86,,,tests performed,49626137,32896171,16729966,,982813,762661.0,23.05,15.28,7.77,,3542.0,374321.0,0.17,56.94,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-05,14659011,0,60276.14,403781,0,2480.71,69703.11,0.0,286.61,1919.96,0.0,11.8,1.0,,,,,,,,,46623449,77204,217.54,0.36,406875.0,1.9,,,tests performed,50576224,33490395,17085829,,950087,742346.0,23.49,15.55,7.94,,3448.0,391674.0,0.18,56.94,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-06,14659011,0,60276.14,403781,0,2480.71,69703.11,0.0,286.61,1919.96,0.0,11.8,1.01,,,,,,,,,46675867,52418,217.78,0.24,407816.0,1.9,,,tests performed,51624587,34271192,17353395,,1048363,742628.0,23.98,15.92,8.06,,3449.0,432500.0,0.2,56.94,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-07,14659011,0,60276.14,403781,0,2480.71,69703.11,0.0,286.61,1919.96,0.0,11.8,1.01,,,,,,,,,46822608,146741,218.46,0.68,409295.0,1.91,,,tests performed,52647815,35008550,17639265,,1023228,749809.0,24.45,16.26,8.19,,3482.0,473108.0,0.22,56.94,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-08,14659011,0,60276.14,403781,0,2480.71,69703.11,0.0,286.61,1919.96,0.0,11.8,1.01,,,,,,,,,46834128,11520,218.52,0.05,406093.0,1.9,,,tests performed,52972460,35253389,17719071,,324645,758419.0,24.6,16.37,8.23,,3522.0,488930.0,0.23,56.94,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-09,15082449,423438,60491.14,419114,15333,2190.43,71716.55,2013.43,287.63,1992.87,72.91,10.42,1.01,,,,,,,,,46886139,52011,218.76,0.24,64075.0,0.3,,,tests performed,53064124,35318058,17746066,,91664,758359.0,24.65,16.4,8.24,,3522.0,490522.0,0.23,56.94,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-10,15082449,0,60491.14,419114,0,2190.43,71716.55,0.0,287.63,1992.87,0.0,10.42,1.01,,,,,,,,,46901500,15361,218.83,0.07,55118.0,0.26,,,tests performed,54008862,35926219,18082643,,944738,766505.0,25.08,16.69,8.4,,3560.0,511558.0,0.24,56.94,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-11,15082449,0,60491.14,419114,0,2190.43,71716.55,0.0,287.63,1992.87,0.0,10.42,1.01,,,,,,,,,46933781,32281,218.98,0.15,55362.0,0.26,,,tests performed,54912939,36523507,18389432,,904077,755257.0,25.5,16.96,8.54,,3508.0,518191.0,0.24,56.94,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-12,15082449,0,60491.14,419114,0,2190.43,71716.55,0.0,287.63,1992.87,0.0,10.42,1.01,,,,,,,,,46981303,47522,219.2,0.22,51122.0,0.24,,,tests performed,55907165,37233983,18673182,,994226,761563.0,25.97,17.29,8.67,,3537.0,534798.0,0.25,56.94,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-13,15082449,0,60491.14,419114,0,2190.43,71716.55,0.0,287.63,1992.87,0.0,10.42,1.01,,,,,,,,,47012314,31011,219.35,0.14,48064.0,0.22,,,tests performed,56583962,37768491,18815471,,676797,708482.0,26.28,17.54,8.74,,3290.0,499614.0,0.23,56.94,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-14,15082449,0,60491.14,419114,0,2190.43,71716.55,0.0,287.63,1992.87,0.0,10.42,1.01,,,,,,,,,47041452,29138,219.48,0.14,31263.0,0.15,,,tests performed,57313642,38320507,18993135,,729680,666547.0,26.62,17.8,8.82,,3096.0,473137.0,0.22,56.94,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-15,15082449,0,60491.14,419114,0,2190.43,71716.55,0.0,287.63,1992.87,0.0,10.42,1.01,,,,,,,,,47073060,31608,219.63,0.15,34133.0,0.16,,,tests performed,57668646,38570631,19098015,,355004,670884.0,26.78,17.91,8.87,,3116.0,473892.0,0.22,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-16,15519525,437076,62439.43,432628,13514,1930.57,73794.83,2078.28,296.9,2057.13,64.26,9.18,1.01,,,,,,,,,,,,,29812.0,0.14,,,tests performed,57935280,38752714,19182566,,266634,695879.0,26.91,18.0,8.91,,3232.0,490665.0,0.23,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-17,15519525,0,62439.43,432628,0,1930.57,73794.83,0.0,296.9,2057.13,0.0,9.18,1.01,,,,,,,,,47116589,,219.84,,30727.0,0.14,,,tests performed,58714631,39284275,19430356,,779351,672253.0,27.27,18.25,9.02,,3122.0,479722.0,0.22,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-18,15519525,0,62439.43,432628,0,1930.57,73794.83,0.0,296.9,2057.13,0.0,9.18,1.01,,,,,,,,,48852865,1736276,227.94,8.1,274155.0,1.28,,,tests performed,59603625,39891922,19711703,,888994,670098.0,27.68,18.53,9.15,,3112.0,481202.0,0.22,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-19,15519525,0,62439.43,432628,0,1930.57,73794.83,0.0,296.9,2057.13,0.0,9.18,1.01,,,,,,,,,48940425,87560,228.34,0.41,279875.0,1.31,,,tests performed,60363334,40435632,19927702,,759709,636596.0,28.04,18.78,9.26,,2957.0,457378.0,0.21,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-20,15519525,0,62439.43,432628,0,1930.57,73794.83,0.0,296.9,2057.13,0.0,9.18,1.01,,,,,,,,,48986473,46048,228.56,0.22,282023.0,1.32,,,tests performed,61297420,41089722,20207698,,934086,673351.0,28.47,19.08,9.39,,3127.0,474462.0,0.22,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-21,15519525,0,62439.43,432628,0,1930.57,73794.83,0.0,296.9,2057.13,0.0,9.18,1.01,,,,,,,,,49013934,27461,228.69,0.13,281783.0,1.32,,,tests performed,62122684,41659039,20463645,,825264,687006.0,28.85,19.35,9.5,,3191.0,476933.0,0.22,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-22,15519525,0,62439.43,432628,0,1930.57,73794.83,0.0,296.9,2057.13,0.0,9.18,1.01,,,,,,,,,49046902,32968,228.84,0.15,281977.0,1.32,,,tests performed,62459684,41882011,20577673,,337000,684434.0,29.01,19.45,9.56,,3179.0,473054.0,0.22,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-23,15970949,451424,64489.14,446309,13681,1954.43,75941.34,2146.51,306.64,2122.18,65.05,9.29,1.01,,,,,,,,,,,,,280673.0,1.31,,,tests performed,63278821,42474538,20804283,,819137,763363.0,29.39,19.73,9.66,,3545.0,531689.0,0.25,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-24,15970949,0,64489.14,446309,0,1954.43,75941.34,0.0,306.64,2122.18,0.0,9.29,1.01,,,,,,,,,49072172,,228.96,,279369.0,1.3,,,tests performed,64098809,43008064,21090745,,819988,769168.0,29.77,19.97,9.8,,3572.0,531970.0,0.25,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-25,15970949,0,64489.14,446309,0,1954.43,75941.34,0.0,306.64,2122.18,0.0,9.29,1.01,,,,,,,,,49076549,4377,228.98,0.02,31955.0,0.15,,,tests performed,64918585,43525933,21392652,,819776,759280.0,30.15,20.22,9.94,,3526.0,519144.0,0.24,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-26,15970949,0,64489.14,446309,0,1954.43,75941.34,0.0,306.64,2122.18,0.0,9.29,1.01,,,,,,,,,49081279,4730,229.0,0.02,20122.0,0.09,,,tests performed,65668438,44045168,21623270,,749853,757872.0,30.5,20.46,10.04,,3520.0,515648.0,0.24,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-27,15970949,0,64489.14,446309,0,1954.43,75941.34,0.0,306.64,2122.18,0.0,9.29,1.01,,,,,,,,,49353004,271725,230.27,1.27,52362.0,0.24,,,tests performed,66363506,44530761,21832745,,695068,723727.0,30.82,20.68,10.14,,3361.0,491577.0,0.23,66.2,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-28,15970949,0,64489.14,446309,0,1954.43,75941.34,0.0,306.64,2122.18,0.0,9.29,1.01,,,,,,,,,49384362,31358,230.42,0.15,52918.0,0.25,,,tests performed,67359292,45284397,22074895,,995786,748087.0,31.28,21.03,10.25,,3474.0,517908.0,0.24,66.2,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-29,15970949,0,64489.14,446309,0,1954.43,75941.34,0.0,306.64,2122.18,0.0,9.29,1.01,,,,,,,,,49403998,19636,230.51,0.09,51014.0,0.24,,,tests performed,67761958,45604680,22157278,,402666,757468.0,31.47,21.18,10.29,,3518.0,531810.0,0.25,66.2,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-30,16391930,420981,60140.14,459045,12736,1819.43,77943.09,2001.75,285.96,2182.74,60.56,8.65,1.01,,,,,,,,,49410095,6097,230.54,0.03,50080.0,0.23,,,tests performed,67874735,45684962,22189773,,112777,656559.0,31.52,21.22,10.31,,3049.0,458632.0,0.21,66.2,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-05-31,16391930,0,60140.14,459045,0,1819.43,77943.09,0.0,285.96,2182.74,0.0,8.65,1.01,,,,,,,,,49495703,85608,230.94,0.4,60504.0,0.28,,,tests performed,68665647,46328168,22337479,,790912,652405.0,31.89,21.52,10.37,,3030.0,474301.0,0.22,66.2,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,504481.72,26.14,50.54,2353.8
BRA,South America,Brazil,2021-06-01,16391930,0,60140.14,459045,0,1819.43,77943.09,0.0,285.96,2182.74,0.0,8.65,1.01,,,,,,,,,49569793,74090,231.28,0.35,70463.0,0.33,,,tests performed,69477898,46932629,22545269,,812251,651330.0,32.27,21.8,10.47,,3025.0,486671.0,0.23,66.2,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-06-02,16391930,0,60140.14,459045,0,1819.43,77943.09,0.0,285.96,2182.74,0.0,8.65,1.01,,,,,,,,,49631233,61440,231.57,0.29,78565.0,0.37,,,tests performed,70685368,47852026,22833342,,1207470,716704.0,32.83,22.22,10.6,,3329.0,543837.0,0.25,66.2,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-06-03,16391930,0,60140.14,459045,0,1819.43,77943.09,0.0,285.96,2182.74,0.0,8.65,1.01,,,,,,,,,49765330,134097,232.19,0.63,58904.0,0.28,,,tests performed,71245492,48321463,22924029,,560124,697427.0,33.09,22.44,10.65,,3239.0,541529.0,0.25,66.2,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-06-04,16391930,0,60140.14,459045,0,1819.43,77943.09,0.0,285.96,2182.74,0.0,8.65,1.0,,,,,,,,,49857892,92562,232.63,0.43,67647.0,0.32,,,tests performed,71961789,48963900,22997889,,716297,657500.0,33.42,22.74,10.68,,3054.0,525643.0,0.24,66.2,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-06-05,16391930,0,60140.14,459045,0,1819.43,77943.09,0.0,285.96,2182.74,0.0,8.65,1.01,,,,,,,,,49878944,21052,232.72,0.1,67849.0,0.32,,,tests performed,72586950,49491413,23095537,,625161,689285.0,33.71,22.99,10.73,,3201.0,555248.0,0.26,66.2,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-06-06,16841408,449478,64211.14,470842,11797,1685.29,80080.34,2137.25,305.32,2238.84,56.09,8.01,1.01,,,,,,,,,49939952,61008,233.01,0.28,75694.0,0.35,,,tests performed,72811509,49685501,23126008,,224559,705253.0,33.82,23.08,10.74,,3275.0,571506.0,0.26,66.2,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-06-07,16841408,0,64211.14,470842,0,1685.29,80080.34,0.0,305.32,2238.84,0.0,8.01,1.01,,,,,,,,,50029606,89654,233.43,0.42,76272.0,0.36,,,tests performed,73614079,50381104,23232975,,802570,706919.0,34.19,23.4,10.79,,3283.0,578991.0,0.27,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-06-08,16841408,0,64211.14,470842,0,1685.29,80080.34,0.0,305.32,2238.84,0.0,8.01,1.01,,,,,,,,,50073330,43724,233.63,0.2,71934.0,0.34,,,tests performed,74920113,51502554,23417559,,1306034,777459.0,34.8,23.92,10.88,,3611.0,652846.0,0.3,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
BRA,South America,Brazil,2021-06-09,16841408,0,64211.14,470842,0,1685.29,80080.34,0.0,305.32,2238.84,0.0,8.01,1.01,,,,,,,,,50127012,53682,233.88,0.25,70826.0,0.33,,,tests performed,76117123,52567517,23549606,,1197010,775965.0,35.35,24.41,10.94,,3604.0,673642.0,0.31,60.65,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,,2.2,75.88,0.76,215313504,,,,
